v_c,w_c,t_c
1.267215371131897,-0.0482093021273613,1579539756.538816
1.2741023302078247,-0.03099154494702816,1579539756.569526
1.294763445854187,-0.0413222573697567,1579539756.65053
1.311980962753296,-0.0413222573697567,1579539756.716603
1.3395291566848755,-0.0413222573697567,1579539756.784953
1.3464161157608032,-0.0413222573697567,1579539756.81561
1.370520830154419,-0.0482093021273613,1579539756.878597
1.3774079084396362,-0.0482093021273613,1579539756.908612
1.3774079084396362,-0.0413222573697567,1579539756.970835
1.4221736192703247,-0.0482093021273613,1579539757.046572
1.4221736192703247,-0.0482093021273613,1579539757.077587
1.3946254253387451,-0.05853971838951111,1579539757.141879
1.3946254253387451,-0.1239667758345604,1579539757.175678
1.4152865409851074,-0.3236907124519348,1579539757.239608
1.4015125036239624,-0.3891177773475647,1579539757.269471
1.3877384662628174,-0.6680428981781006,1579539757.331742
1.370520830154419,-0.6887040138244629,1579539757.406597
1.3636337518692017,-0.6990343928337097,1579539757.445855
1.3567466735839844,-0.7196955680847168,1579539757.507567
1.3567466735839844,-0.7196955680847168,1579539757.538644
1.3464161157608032,-0.6473817229270935,1579539757.613796
1.3464161157608032,-0.6542688012123108,1579539757.643751
1.3326420783996582,-0.6990343928337097,1579539757.67667
1.3395291566848755,-0.6990343928337097,1579539757.706644
1.3464161157608032,-0.6887040138244629,1579539757.741035
1.3395291566848755,-0.6473817229270935,1579539757.804822
1.3395291566848755,-0.6026158332824707,1579539757.835489
1.3016505241394043,-0.3099166452884674,1579539757.897683
1.3016505241394043,-0.2444898784160614,1579539757.928518
1.267215371131897,-0.03099154494702816,1579539757.972671
1.249997615814209,-0.03099154494702816,1579539758.00258
1.2293366193771362,0.2031676173210144,1579539758.065604
1.2293366193771362,0.22038522362709045,1579539758.09875
1.1914578676223755,0.2858121395111084,1579539758.162813
1.174240231513977,0.3064732551574707,1579539758.193654
1.1466920375823975,0.35123905539512634,1579539758.255574
1.129474401473999,0.37190017104148865,1579539758.286584
1.0984827280044556,0.5027538537979126,1579539758.332464
1.0984827280044556,0.49242326617240906,1579539758.362626
1.053717017173767,0.5957289338111877,1579539758.42651
1.053717017173767,0.5750678181648254,1579539758.458791
1.053717017173767,0.6990343928337097,1579539758.521655
1.0399428606033325,0.6990343928337097,1579539758.552637
0.9435244202613831,0.705921471118927,1579539758.614538
0.9435244202613831,0.7438002228736877,1579539758.645539
0.7816789150238037,0.7816789150238037,1579539758.688605
0.7610177993774414,0.7988965511322021,1579539758.718503
0.7369131445884705,0.8092271089553833,1579539758.752494
0.7231390476226807,0.8092271089553833,1579539758.816746
0.6783734560012817,0.7713483572006226,1579539758.880775
0.6783734560012817,0.7920094728469849,1579539758.911669
0.6542688012123108,0.7713483572006226,1579539758.973569
0.6645993590354919,0.7438002228736877,1579539759.004567
0.6336076855659485,0.6232770681381226,1579539759.047787
0.6267206072807312,0.6129465103149414,1579539759.07749
0.6198335886001587,0.6026159524917603,1579539759.112688
0.5750678181648254,0.5199714303016663,1579539759.176664
0.5130844116210938,0.37878721952438354,1579539759.24068
0.5130844116210938,0.3340214490890503,1579539759.271549
0.533745527267456,0.1756194531917572,1579539759.333595
0.533745527267456,0.12052325159311295,1579539759.364346
0.4820927083492279,-0.0413222573697567,1579539759.407514
0.475205659866333,-0.03099154494702816,1579539759.43745
0.45110100507736206,-0.0413222573697567,1579539759.471677
0.4889797568321228,-0.0413222573697567,1579539759.536025
0.3684566617012024,-0.03099154494702816,1579539759.599773
0.3615696132183075,-0.03099154494702816,1579539759.633711
0.3615696132183075,-0.03099154494702816,1579539759.697405
0.3615696132183075,-0.0413222573697567,1579539759.727408
0.33057790994644165,-0.0413222573697567,1579539759.767555
0.30991679430007935,-0.0413222573697567,1579539759.797522
0.2926991879940033,-0.0413222573697567,1579539759.830708
0.22727227210998535,-0.0413222573697567,1579539759.89496
0.1893935352563858,-0.0482093021273613,1579539759.958677
0.17217592895030975,-0.0413222573697567,1579539759.992467
0.12741029262542725,-0.03099154494702816,1579539760.056462
0.10674916952848434,-0.0413222573697567,1579539760.086667
-0.0,-0.0413222573697567,1579539760.126527
-0.0,-0.0413222573697567,1579539760.156499
-0.0,-0.03099154494702816,1579539760.190408
-0.0,-0.03099154494702816,1579539760.254659
-0.0,-0.0413222573697567,1579539760.318697
-0.0,-0.0413222573697567,1579539760.352708
0.0,0.0,1579539760.413465
0.0,0.0,1579539760.44452
0.0,0.0,1579539760.486473
0.0,0.0,1579539760.516455
0.0,0.0,1579539760.551444
0.0,0.0,1579539760.614654
0.0,0.0,1579539760.679575
0.0,0.0,1579539760.756458
0.0,0.0,1579539760.791573
0.0,0.0,1579539760.855136
0.0,0.0,1579539760.919563
0.0,0.0,1579539760.953521
0.0,0.0,1579539761.017354
0.0,0.0,1579539761.047908
0.0,0.0,1579539761.086337
0.0,0.0,1579539761.116458
0.0,0.0,1579539761.150517
0.0,0.0,1579539761.214845
0.0,0.0,1579539761.278568
0.0,0.0,1579539761.309349
0.0,0.0,1579539761.371387
0.0,0.0,1579539761.402499
0.0,0.0,1579539761.445345
0.0,0.0,1579539761.475512
0.0,0.0,1579539761.509346
0.0,0.0,1579539761.573648
0.0,0.0,1579539761.60439
0.0,0.0,1579539761.637708
0.0,0.0,1579539761.668601
0.0,0.0,1579539761.699392
0.0,0.0,1579539761.76146
0.0,0.0,1579539761.835393
0.0,0.0,1579539761.868495
0.0,0.0,1579539761.932791
0.0,0.0,1579539761.963402
0.0,0.0,1579539761.996735
0.0,0.0,1579539762.02733
0.0,0.0,1579539762.058359
0.0,0.0,1579539762.120501
0.0,0.0,1579539762.196403
0.0,0.0,1579539762.230301
0.0,0.0,1579539762.291803
0.0,0.0,1579539762.322244
0.0,0.0,1579539762.356591
0.0,0.0,1579539762.387368
0.0,0.0,1579539762.41854
0.0,0.0,1579539762.480254
0.0,0.0,1579539762.553361
0.0,0.0,1579539762.58731
0.0,0.0,1579539762.651564
0.0,0.0,1579539762.682556
0.0,0.0,1579539762.749616
0.0,0.0,1579539762.779417
0.0,0.0,1579539762.84331
0.0,0.0,1579539762.912307
0.0,0.0,1579539762.946326
0.0,0.0,1579539763.015715
0.0,0.0,1579539763.077299
0.0,0.0,1579539763.108631
0.0,0.0,1579539763.186342
0.0,0.0,1579539763.255426
0.0,0.0,1579539763.324349
0.0,0.0,1579539763.399315
0.0,0.0,1579539763.433217
0.0,0.0,1579539763.494406
0.0,0.0,1579539763.528496
0.0,0.0,1579539763.606341
0.0,0.0,1579539763.671309
0.0,0.0,1579539763.701425
0.0,0.0,1579539763.765481
0.0,0.0,1579539763.799512
0.0,0.0,1579539763.846521
0.0,0.0,1579539763.876264
0.0,0.0,1579539763.911488
0.0,0.0,1579539763.974431
0.0,0.0,1579539764.040749
0.0,0.0,1579539764.116417
0.0,0.0,1579539764.152423
0.0,0.0,1579539764.214781
0.0,0.0,1579539764.280421
0.0,0.0,1579539764.356267
0.0,0.0,1579539764.392376
0.0,0.0,1579539764.455704
0.0,0.0,1579539764.520568
0.0,0.0,1579539764.597276
0.0,0.0,1579539764.632203
0.0,0.0,1579539764.69543
0.0,0.0,1579539764.760406
0.0,0.0,1579539764.837242
0.0,0.0,1579539764.872189
0.0,0.0,1579539764.935479
0.0,0.0,1579539765.000422
0.0,0.0,1579539765.077338
0.0,0.0,1579539765.112192
0.0,0.0,1579539765.175499
0.0,0.0,1579539765.240419
0.0,0.0,1579539765.317253
0.0,0.0,1579539765.352209
0.0,0.0,1579539765.41541
0.0,0.0,1579539765.481406
0.0,0.0,1579539765.557266
0.0,0.0,1579539765.593185
0.0,0.0,1579539765.655558
0.0,0.0,1579539765.686586
0.0,0.0,1579539765.767439
0.0,0.0,1579539765.833275
0.0,0.0,1579539765.863261
0.0,0.0,1579539765.896406
0.0,0.0,1579539765.927282
0.0,0.0,1579539765.9614
0.0,0.0,1579539766.008221
0.0,0.0,1579539766.038249
0.0,0.0,1579539766.073415
0.0,0.0,1579539766.136362
0.0,0.0,1579539766.167615
0.0,0.0,1579539766.248242
0.0,0.0,1579539766.313101
0.0,0.0,1579539766.343251
0.0,0.0,1579539766.37648
0.0,0.0,1579539766.407257
0.0,0.0,1579539766.441411
0.0,0.0,1579539766.488137
0.0,0.0,1579539766.518149
0.0,0.0,1579539766.553093
0.0,0.0,1579539766.616385
0.0,0.0,1579539766.650273
0.0,0.0,1579539766.728215
0.0,0.0,1579539766.793171
0.0,0.0,1579539766.8232
0.0,0.0,1579539766.856379
0.0,0.0,1579539766.887177
0.0,0.0,1579539766.92247
0.0,0.0,1579539766.968364
0.0,0.0,1579539766.99834
0.0,0.0,1579539767.034133
0.0,0.0,1579539767.096628
0.0,0.0,1579539767.127162
0.0,0.0,1579539767.208252
0.0,0.0,1579539767.274094
0.0,0.0,1579539767.304179
0.0,0.0,1579539767.337454
0.0,0.0,1579539767.368237
0.0,0.0,1579539767.402293
0.0,0.0,1579539767.449176
0.0,0.0,1579539767.479305
0.0,0.0,1579539767.514196
0.0,0.0,1579539767.57731
0.0,0.0,1579539767.611271
0.0,0.0,1579539767.689095
0.0,0.0,1579539767.754117
0.0,0.0,1579539767.784081
0.0,0.0,1579539767.817316
0.0,0.0,1579539767.84829
0.0,0.0,1579539767.882255
0.0,0.0,1579539767.92932
0.0,0.0,1579539767.959202
0.0,0.0,1579539767.994146
0.0,0.0,1579539768.057342
0.0,0.0,1579539768.088084
0.0,0.0,1579539768.169122
0.0,0.0,1579539768.234151
0.0,0.0,1579539768.264408
0.0,0.0,1579539768.297466
0.0,0.0,1579539768.331254
0.0,0.0,1579539768.363267
0.0,0.0,1579539768.409155
0.0,0.0,1579539768.43902
0.0,0.0,1579539768.475064
0.0,0.0,1579539768.537301
0.0,0.0,1579539768.568311
0.0,0.0,1579539768.649376
0.0,0.0,1579539768.715106
0.0,0.0,1579539768.745122
0.0,0.0,1579539768.778361
0.0,0.0,1579539768.81216
0.0,0.0,1579539768.843263
0.0,0.0,1579539768.890204
0.0,0.0,1579539768.920034
0.0,0.0,1579539768.955074
0.0,0.0,1579539769.018324
0.0,0.0,1579539769.052375
0.0,0.0,1579539769.130113
0.0,0.0,1579539769.195138
0.0,0.0,1579539769.225208
0.0,0.0,1579539769.258427
0.0,0.0,1579539769.28909
0.0,0.0,1579539769.323384
0.0,0.0,1579539769.370074
0.0,0.0,1579539769.400339
0.0,0.0,1579539769.435032
0.0,0.0,1579539769.498379
0.0,0.0,1579539769.529096
0.0,0.0,1579539769.610008
0.0,0.0,1579539769.675085
0.0,0.0,1579539769.705105
0.0,0.0,1579539769.738347
0.0,0.0,1579539769.772164
0.0,0.0,1579539769.804479
0.0,0.0,1579539769.850295
0.0,0.0,1579539769.880093
0.0,0.0,1579539769.94608
0.0,0.0,1579539769.978335
0.12373847514390945,-0.08764786273241043,1579539770.044217
0.12373847514390945,-0.07218077778816223,1579539770.120218
0.08249231427907944,-0.07218077778816223,1579539770.186038
0.08249231427907944,-0.06186923757195473,1579539770.219253
-0.0,-0.07218077778816223,1579539770.28421
0.1907634735107422,-0.06186923757195473,1579539770.361098
0.32481327652931213,-0.06186923757195473,1579539770.426199
0.39183828234672546,-0.06186923757195473,1579539770.459416
0.6857169270515442,-0.06186923757195473,1579539770.52444
0.8661688566207886,-0.06186923757195473,1579539770.601014
0.9125707745552063,-0.06186923757195473,1579539770.666105
0.9125707745552063,-0.06186923757195473,1579539770.699204
0.9022592306137085,-0.06186923757195473,1579539770.764322
1.149735927581787,-0.07218077778816223,1579539770.841246
1.242539882659912,-0.06186923757195473,1579539770.906022
1.2322282791137695,-0.07218077778816223,1579539770.939245
1.3095648288726807,-0.04640170559287071,1579539771.004254
1.4333033561706543,-0.06186923757195473,1579539771.080977
1.6034435033798218,-0.06186923757195473,1579539771.146202
1.6601569652557373,-0.06186923757195473,1579539771.179597
1.8973222970962524,-0.06186923757195473,1579539771.245175
2.3252511024475098,-0.06186923757195473,1579539771.321253
2.4386777877807617,-0.06186923757195473,1579539771.387098
2.448989152908325,-0.07218077778816223,1579539771.419136
2.706777572631836,-0.07218077778816223,1579539771.485285
2.897541046142578,-0.06186923757195473,1579539771.561024
3.438896656036377,-0.06186923757195473,1579539771.627251
3.474987030029297,-0.07218077778816223,1579539771.660305
3.7173080444335938,-0.06186923757195473,1579539771.725075
3.7173080444335938,-0.06186923757195473,1579539771.801962
3.7173080444335938,-0.06186923757195473,1579539771.866979
3.7173080444335938,-0.07218077778816223,1579539771.900156
3.7173080444335938,-0.07218077778816223,1579539771.965187
3.7173080444335938,-0.06186923757195473,1579539772.041911
3.7173080444335938,-0.06186923757195473,1579539772.107033
3.7173080444335938,-0.06186923757195473,1579539772.145372
3.7173080444335938,-0.06186923757195473,1579539772.20711
3.7173080444335938,-0.04640170559287071,1579539772.237985
3.7173080444335938,-0.06186923757195473,1579539772.313933
3.7173080444335938,-0.06186923757195473,1579539772.344076
3.7173080444335938,-0.04640170559287071,1579539772.378021
3.7173080444335938,-0.04640170559287071,1579539772.408384
3.7173080444335938,-0.0,1579539772.442044
3.7173080444335938,1.0311534404754639,1579539772.506169
3.7173080444335938,1.2683186531066895,1579539772.537045
3.7173080444335938,2.443833589553833,1579539772.599012
3.7173080444335938,2.72224497795105,1579539772.629933
3.7173080444335938,3.1656408309936523,1579539772.675954
3.7173080444335938,3.268756151199341,1579539772.706095
3.7173080444335938,3.6193482875823975,1579539772.770031
3.7173080444335938,3.706996440887451,1579539772.802246
3.7173080444335938,3.835890531539917,1579539772.866337
3.7173080444335938,3.835890531539917,1579539772.896923
3.7173080444335938,3.8874480724334717,1579539772.958967
3.7173080444335938,3.8874480724334717,1579539772.990199
3.7173080444335938,3.8874480724334717,1579539773.035934
3.7173080444335938,3.8874480724334717,1579539773.065996
3.7173080444335938,3.041902542114258,1579539773.130267
3.7173080444335938,2.6809988021850586,1579539773.162723
3.7173080444335938,0.8919476866722107,1579539773.225169
3.7173080444335938,0.5001094341278076,1579539773.255939
3.7173080444335938,-0.06186923757195473,1579539773.317997
3.7173080444335938,-0.06186923757195473,1579539773.349037
3.7173080444335938,-0.04640170559287071,1579539773.394875
3.7173080444335938,-0.06186923757195473,1579539773.424916
3.7173080444335938,-0.06186923757195473,1579539773.489205
3.7173080444335938,-0.07218077778816223,1579539773.521058
3.7173080444335938,-0.7372748255729675,1579539773.585376
3.7173080444335938,-0.8816359639167786,1579539773.615975
3.7173080444335938,-1.5261069536209106,1579539773.677893
3.7173080444335938,-1.6343783140182495,1579539773.708885
3.7173080444335938,-2.1499547958374023,1579539773.752035
3.7173080444335938,-2.2479143142700195,1579539773.783151
3.7173080444335938,-2.6964659690856934,1579539773.846108
3.7173080444335938,-2.742868185043335,1579539773.879263
3.7173080444335938,-3.0419023036956787,1579539773.943548
3.7173080444335938,-3.0419023036956787,1579539773.973846
3.7173080444335938,-3.1501736640930176,1579539774.036012
3.7173080444335938,-3.139862060546875,1579539774.067176
3.7173080444335938,-3.217198610305786,1579539774.110912
3.7173080444335938,-3.196575403213501,1579539774.140882
3.7173080444335938,-3.1501736640930176,1579539774.174956
3.7173080444335938,-1.917945384979248,1579539774.239172
3.7173080444335938,-1.4693937301635742,1579539774.270618
3.7173080444335938,-0.5104209780693054,1579539774.351078
3.7173080444335938,-0.07218077778816223,1579539774.416073
3.7173080444335938,-0.07218077778816223,1579539774.479295
3.7173080444335938,-0.07218077778816223,1579539774.510047
3.7173080444335938,-0.08764786273241043,1579539774.590951
3.7173080444335938,-0.07218077778816223,1579539774.655972
3.813326835632324,-0.07404522597789764,1579539774.720206
3.813326835632324,-0.06346733123064041,1579539774.750951
3.9642140865325928,-0.07697506994009018,1579539774.81496
4.012223720550537,-0.07790730148553848,1579539774.846001
4.1116719245910645,-0.06843286007642746,1579539774.90806
4.1116719245910645,-0.0798383355140686,1579539774.980873
4.1116719245910645,-0.0798383355140686,1579539775.045916
4.1116719245910645,-0.09694629907608032,1579539775.079188
4.1116719245910645,-0.06843286007642746,1579539775.144088
4.259129524230957,-0.07088708132505417,1579539775.22112
4.506035804748535,-0.0749964714050293,1579539775.286112
4.5540452003479,-0.08842810988426208,1579539775.319121
4.653493404388428,-0.0903591439127922,1579539775.383918
4.653493404388428,-0.0903591439127922,1579539775.460915
4.653493404388428,-0.077450692653656,1579539775.525824
4.653493404388428,-0.10972154140472412,1579539775.55908
4.653493404388428,-0.0903591439127922,1579539775.624471
4.852390289306641,-0.09422121942043304,1579539775.700779
4.951838493347168,-0.11675601452589035,1579539775.766831
4.951838493347168,-0.09615225344896317,1579539775.799076
4.951838493347168,-0.09615225344896317,1579539775.865106
4.951838493347168,-0.23351262509822845,1579539775.941079
4.951838493347168,-1.710135579109192,1579539776.006879
4.951838493347168,-1.9436482191085815,1579539776.039123
4.951838493347168,-3.2210991382598877,1579539776.110244
4.951838493347168,-4.065864562988281,1579539776.181847
4.951838493347168,-4.5328898429870605,1579539776.251785
4.951838493347168,-4.519153594970703,1579539776.282866
4.951838493347168,-4.519153594970703,1579539776.350075
4.951838493347168,-4.519153594970703,1579539776.422113
4.951838493347168,-4.519153594970703,1579539776.491941
4.951838493347168,-4.519153594970703,1579539776.522894
4.951838493347168,-4.5328898429870605,1579539776.590051
4.951838493347168,-4.519153594970703,1579539776.661773
4.951838493347168,-4.519153594970703,1579539776.731944
4.951838493347168,-4.519153594970703,1579539776.762845
4.951838493347168,-4.5328898429870605,1579539776.830279
4.951838493347168,-4.5328898429870605,1579539776.901755
4.951838493347168,-4.519153594970703,1579539776.971994
4.951838493347168,-4.5328898429870605,1579539777.002835
4.951838493347168,-4.519153594970703,1579539777.07016
4.951838493347168,-4.5328898429870605,1579539777.141862
4.951838493347168,-4.5328898429870605,1579539777.211836
4.951838493347168,-4.519153594970703,1579539777.242869
4.951838493347168,-4.5328898429870605,1579539777.310049
4.951838493347168,-4.5328898429870605,1579539777.381683
4.951838493347168,-4.5328898429870605,1579539777.451958
4.951838493347168,-4.5328898429870605,1579539777.482997
4.951838493347168,-4.54662561416626,1579539777.55014
4.951838493347168,-4.5328898429870605,1579539777.621665
4.951838493347168,-4.5328898429870605,1579539777.691774
4.951838493347168,-4.519153594970703,1579539777.722906
4.951838493347168,-4.5328898429870605,1579539777.789941
4.951838493347168,-4.519153594970703,1579539777.861861
4.883158206939697,-4.519153594970703,1579539777.931817
4.828214168548584,-4.519153594970703,1579539777.962872
4.553493499755859,-4.54662561416626,1579539778.029975
4.148280620574951,-4.519153594970703,1579539778.101697
3.784276008605957,-4.5328898429870605,1579539778.171787
3.708728075027466,-4.5328898429870605,1579539778.202838
3.1867587566375732,-4.519153594970703,1579539778.270402
2.596109628677368,-4.5328898429870605,1579539778.341729
2.0398001670837402,-4.519153594970703,1579539778.412777
1.923044204711914,-4.519153594970703,1579539778.443808
1.6208513975143433,-4.519153594970703,1579539778.510985
1.5590392351150513,-4.5328898429870605,1579539778.581771
1.6551915407180786,-4.519153594970703,1579539778.652851
1.6826635599136353,-4.519153594970703,1579539778.683721
1.9985921382904053,-3.8529560565948486,1579539778.751199
2.376332998275757,-2.9189062118530273,1579539778.822655
2.616713523864746,-1.7994195222854614,1579539778.892678
2.657921552658081,-1.710135579109192,1579539778.923743
2.8090178966522217,-1.2774507999420166,1579539778.990915
2.987586498260498,-1.0302021503448486,1579539779.062889
3.0768704414367676,-1.0851463079452515,1579539779.132654
3.0974748134613037,-1.0988823175430298,1579539779.163823
3.1592864990234375,-1.0988823175430298,1579539779.231002
3.1867587566375732,-1.174430251121521,1579539779.302604
3.2485709190368652,-1.215638279914856,1579539779.372957
3.2485709190368652,-1.291186809539795,1579539779.406017
3.1867587566375732,-1.8543636798858643,1579539779.470973
2.8570940494537354,-2.596109628677368,1579539779.517711
2.7472057342529297,-2.7678098678588867,1579539779.547761
2.657921552658081,-2.9189062118530273,1579539779.582702
2.27331280708313,-3.2073628902435303,1579539779.645796
2.190896511077881,-3.234835147857666,1579539779.679895
2.1222164630889893,-3.330986738204956,1579539779.757846
2.27331280708313,-3.2829108238220215,1579539779.82278
2.3419930934906006,-3.1661548614501953,1579539779.852671
2.884566068649292,-2.2183682918548584,1579539779.91667
3.21423077583313,-1.4972273111343384,1579539779.997621
3.454611301422119,-1.2637147903442383,1579539780.062639
3.4683470726013184,-1.2293744087219238,1579539780.092846
3.502687454223633,-1.3049228191375732,1579539780.159786
3.502687454223633,-1.291186809539795,1579539780.237723
3.516423463821411,-1.0164661407470703,1579539780.303826
3.502687454223633,-0.9546542167663574,1579539780.333694
3.5301594734191895,-0.7074055671691895,1579539780.399677
3.557631731033325,-0.6661974787712097,1579539780.477758
3.619443416595459,-0.5769129395484924,1579539780.544744
3.640047788619995,-0.5631768703460693,1579539780.574671
3.708728075027466,-0.6181210279464722,1579539780.637634
3.784276008605957,-0.7554814219474792,1579539780.718729
3.8323521614074707,-0.7760857343673706,1579539780.784884
